Source_Name,CLASS1,DEJ2000,Energy_Flux100,Flux1000,GLAT,GLON,LP_Flux_Density,LP_Index,LP_beta,PLEC_Exp_Index,PLEC_Expfactor,PLEC_Flux_Density,PLEC_Index,PL_Flux_Density,PL_Index,Peak_Interval,Pivot_Energy,RAJ2000,SpectrumType,Energy_Flux100_LP,LP_F1000,LP_F10000
4FGL J0137.9+5814 ,bll  ,58.2494,1.6870156e-11,1.4893045e-09,-4.069274,129.04008,1.4665705e-13,1.9356902,0.015076106,0.6666667,0.00013536202,1.4552635e-13,1.9044858,1.4297924e-13,1.9511428,31560000.0,3259.991,24.4957,PowerLaw         ,1.6368332489180353e-11,1.503487752932028e-09,1.6336705052135182e-10
4FGL J0138.0+2247 ,bll  ,22.7962,4.4176177e-12,3.9574868e-10,-38.822086,136.75227,5.2717078e-14,2.0017035,0.0042850706,0.6666667,0.00024277813,5.3661557e-14,1.9314767,5.2308777e-14,2.0063345,31560000.0,2763.5994,24.5063,PowerLaw         ,4.379985173420222e-12,3.973669596304383e-10,3.8750085970175176e-11
4FGL J0138.5-4613 ,bcu  ,-46.2173,3.3749021e-12,3.009283e-10,-68.75417,279.9816,1.05066875e-13,2.1165323,0.027830405,0.6666667,0.00043756852,1.03951746e-13,2.0538676,1.006835e-13,2.1391923,31560000.0,1777.3147,24.6429,PowerLaw         ,3.1856391224881506e-12,3.097771194457524e-10,1.986006215125237e-11
4FGL J0139.0+2601 ,bll  ,26.0298,2.5234034e-12,1.8523653e-10,-35.62143,136.10617,9.687582e-14,2.4471536,-0.017415823,0.6666667,0.0002422311,1.0081205e-13,2.3905377,9.9131966e-14,2.43027,31560000.0,1499.1769,24.7581,PowerLaw         ,2.6480439920694773e-12,1.8187206870059664e-10,7.305483635825419e-12
4FGL J0140.6-0758 ,bll  ,-7.9745,1.7339142e-12,1.4592028e-10,-67.578,156.5221,1.0219356e-14,1.6656951,0.14558204,0.6666667,0.0014749325,9.901061e-15,1.3448606,8.319193e-15,1.8552041,31560000.0,4350.338,25.1626,PowerLaw         ,1.4897204935982745e-12,1.4504678206428504e-10,2.042060838595442e-11
4FGL J0140.6+8736 ,bcu  ,87.6062,2.2445695e-12,2.0206974e-10,24.788372,123.49389,2.3736323e-14,1.9670804,0.12066942,0.6666667,0.0010343947,2.2130072e-14,1.7974416,1.9979501e-14,2.0643334,31560000.0,3172.8076,25.1688,PowerLaw         ,1.7805991740717541e-12,2.1458040927911904e-10,1.5106793532801088e-11
4FGL J0141.4-0928 ,bll  ,-9.4825,2.3665944e-11,2.3849251e-09,-68.7694,159.06589,5.9098854e-12,2.0869303,0.047848623,0.6666667,0.00082557916,5.7315762e-12,2.0509515,5.6179085e-12,2.1544607,31560000.0,707.645,25.3626,LogParabola      ,2.3669010956610298e-11,2.3848060532769816e-09,1.195267223407161e-10
4FGL J0142.7-0543 ,bll  ,-5.7332,1.8403879e-12,1.5244421e-10,-65.371185,154.91122,8.201999e-14,2.2753446,0.0516501,0.6666667,0.0012509901,8.115269e-14,2.1183474,7.631997e-14,2.292796,31560000.0,1514.0139,25.6754,PowerLaw         ,1.671214025697565e-12,1.5965662846291515e-10,6.058672036127152e-12
4FGL J0143.1-3622 ,bcu  ,-36.3674,4.565518e-12,3.1891004e-10,-75.66542,256.2518,1.2597398e-12,2.4306026,0.10850437,0.6666667,0.0037295457,1.2213652e-12,2.1847706,1.1071166e-12,2.4756885,31560000.0,708.03687,25.7856,PowerLaw         ,4.12618223500193e-12,3.2969745480830554e-10,4.488586059001605e-12
4FGL J0143.5-3156 ,bcu  ,-31.9467,1.692826e-12,1.1695683e-10,-77.68691,239.0783,1.8169114e-13,2.5338693,-0.09046078,0.6666667,0.0023055195,2.298992e-13,2.3638735,2.1758111e-13,2.4852214,31560000.0,913.6151,25.8977,PowerLaw         ,1.9053061921020536e-12,1.0448808808582123e-10,7.61314931401567e-12
4FGL J0143.7-5846 ,bll  ,-58.7718,1.34024675e-11,1.1105542e-09,-57.070656,290.4591,2.0089331e-13,1.7799051,0.044526804,0.6666667,0.00051541964,1.9679931e-13,1.6892508,1.8545477e-13,1.8321602,31560000.0,2431.4438,25.948,PowerLaw         ,1.2574291117885435e-11,1.1646309945090432e-09,1.49252274292003e-10
4FGL J0144.6+2705 ,bll  ,27.0899,5.434345e-11,5.974149e-09,-34.296703,137.27614,1.269638e-11,2.032898,0.08398512,0.6666667,0.0019435361,1.2215075e-11,1.9149252,1.159007e-11,2.1363769,31560000.0,759.531,26.1502,LogParabola      ,5.4351137388149645e-11,5.973816029130001e-09,2.458040649577548e-10
4FGL J0145.0-2732 ,fsrq ,-27.5363,9.8297715e-12,6.0184796e-10,-78.09566,217.97354,1.9604903e-11,2.4801123,0.09678341,0.6666667,0.0046711573,1.9070513e-11,2.3249784,1.8259432e-11,2.6034374,31332582.0,326.562,26.2585,LogParabola      ,9.830355752705474e-12,6.0181816702292e-10,5.8544278244277345e-12
4FGL J0145.9+2319 ,bcu  ,23.3329,2.2716095e-12,1.7554341e-10,-37.85097,138.82835,1.3354225e-13,2.3275337,0.09020106,0.6666667,0.0014856957,1.2684335e-13,2.1745968,1.1631173e-13,2.3780553,31560000.0,1361.4207,26.4827,PowerLaw         ,1.977291986665704e-12,1.9499713452071613e-10,5.04754562661638e-12
4FGL J0146.0-6746 ,bcu  ,-67.7748,4.4287794e-12,3.9870954e-10,-48.52304,295.18152,1.359986e-13,1.9541299,0.11825175,0.6666667,0.0009946001,1.2549739e-13,1.8684247,1.1705799e-13,2.06249,31560000.0,1872.2782,26.5182,PowerLaw         ,3.569969581137844e-12,4.381684938622955e-10,2.4695299772413488e-11
4FGL J0146.3+4606 ,bcu  ,46.1109,2.3162089e-12,2.0553587e-10,-15.708392,132.7752,6.387598e-14,1.9935298,0.18267459,0.6666667,0.0021948866,5.878647e-14,1.746618,5.071009e-14,2.1567423,31560000.0,2051.4617,26.5916,PowerLaw         ,1.7097768953111092e-12,2.3757331091393175e-10,9.750349106879267e-12
4FGL J0146.9-5202 ,bll  ,-52.0477,3.4862204e-12,3.136619e-10,-62.991943,283.9882,9.246054e-14,1.958492,0.11423273,0.6666667,0.0018756614,8.97683e-14,1.7125179,8.046847e-14,2.0812442,31560000.0,2002.5442,26.729,PowerLaw         ,2.809191772248868e-12,3.4137301229312927e-10,2.0080983478176377e-11
4FGL J0147.7-1321 ,bcu  ,-13.3662,1.2442282e-12,1.062511e-10,-70.966286,169.40825,4.0969808e-14,2.1937082,0.03128036,0.6666667,0.0040090727,4.2671087e-14,1.433335,3.9385856e-14,2.244817,31560000.0,1717.6514,26.9263,PowerLaw         ,1.1477418502336882e-12,1.097534084972159e-10,5.776444896077375e-12
4FGL J0148.2+5201 ,bll  ,52.0243,6.8946632e-12,5.6151933e-10,-9.872843,131.74506,3.979094e-14,1.7105289,0.09997165,0.6666667,0.00076558336,3.7590797e-14,1.5364926,3.3549562e-14,1.8087139,31560000.0,4279.6123,27.0594,PowerLaw         ,6.189981956581047e-12,5.820893338790879e-10,8.258562803115101e-11
4FGL J0148.6+0127 ,bll  ,1.4622,3.2838118e-12,2.6950187e-10,-58.266453,150.92685,1.205905e-13,2.3489404,-0.057713013,0.6666667,-9.652237e-05,1.3141384e-13,2.32272,1.3240231e-13,2.3056562,31560000.0,1529.3749,27.1576,PowerLaw         ,3.772114233093778e-12,2.5180269692018007e-10,1.7336158055146132e-11
4FGL J0149.6-0734 ,bcu  ,-7.583,1.3954712e-12,1.01399014e-10,-66.07856,160.80806,1.1763772e-13,2.348114,0.15503763,0.6666667,0.0046040732,1.1514349e-13,1.9290817,9.876927e-14,2.4399366,31560000.0,1174.1997,27.4048,PowerLaw         ,1.0969985301218438e-12,1.1493029132338531e-10,1.7595803457529004e-12
4FGL J0150.6-5448 ,bcu  ,-54.8033,1.3982537e-12,1.2455444e-10,-60.292126,285.64145,1.5152803e-14,1.6103101,0.24348374,0.6666667,0.0016126882,1.3837164e-14,1.4995961,1.2368766e-14,1.9805044,31560000.0,3195.2876,27.6655,PowerLaw         ,1.0051987718320345e-12,1.2083965212207265e-10,1.2083041063902985e-11
4FGL J0151.0+0539 ,bcu  ,5.6534,2.4030313e-12,1.972099e-10,-54.184326,148.88799,6.392084e-14,2.359366,-0.07373259,0.6666667,-0.00013535265,7.2164625e-14,2.3368826,7.2806365e-14,2.3057008,31560000.0,1731.1586,27.7738,PowerLaw         ,2.9031114175422476e-12,1.7934409033265243e-10,1.319921611073995e-11
4FGL J0151.3+8601 ,bll  ,86.0194,4.8051107e-12,3.9758638e-10,23.27852,124.05109,1.9110482e-13,2.282373,0.012299191,0.6666667,7.946423e-05,1.8915098e-13,2.2795784,1.8857187e-13,2.2943444,31560000.0,1550.4791,27.8381,PowerLaw         ,4.652005623080201e-12,4.0129713646804893e-10,1.9291317502887994e-11
4FGL J0151.4-3607 ,bcu  ,-36.127,2.2222417e-12,1.8522575e-10,-74.399864,251.86137,1.3447093e-13,2.248223,0.06574837,0.6666667,0.001648029,1.322473e-13,2.0626872,1.229079e-13,2.283751,31560000.0,1336.458,27.8704,PowerLaw         ,1.9791309862149964e-12,1.9665155553404245e-10,7.016332232095944e-12
4FGL J0151.7+5455 ,bcu  ,54.9172,3.1591557e-12,2.3214915e-10,-6.9377823,131.59106,2.4783482e-13,2.3593285,0.23754294,0.6666667,0.0012107661,2.0921963e-13,2.2887015,1.9958903e-13,2.4292626,31560000.0,1233.247,27.9312,PowerLaw         ,2.2308999848427446e-12,2.6273855610860787e-10,2.4835549044642605e-12
4FGL J0152.2+3714 ,bcu  ,37.2341,2.7592288e-12,2.1998456e-10,-24.071594,136.15144,1.9438685e-13,2.299387,0.07671975,0.6666667,0.0019798686,1.9135866e-13,2.0959918,1.7499439e-13,2.3425236,31560000.0,1251.2695,28.0631,PowerLaw         ,2.4346644973896803e-12,2.3664959124130397e-10,6.8833243216227115e-12
4FGL J0152.2+2206 ,fsrq ,22.1133,6.9176804e-12,3.6987524e-10,-38.607136,141.05763,4.5481986e-12,2.611817,0.11995278,0.6666667,0.005470278,4.422784e-12,2.331553,3.965485e-12,2.6774778,31560000.0,500.16708,28.0727,PowerLaw         ,6.563664940983967e-12,3.706857682563539e-10,2.560740791105847e-12
4FGL J0152.6+0147 ,bll  ,1.7894,9.061025e-12,8.078456e-10,-57.54142,152.37036,1.3846953e-13,1.9964564,-0.0092933765,0.6666667,0.00016841904,1.4282581e-13,1.934653,1.4055585e-13,1.9839189,31560000.0,2407.6914,28.1614,PowerLaw         ,9.240093343793002e-12,8.009869465546568e-10,8.521778733933505e-11
4FGL J0153.0+7517 ,bll  ,75.2885,5.2065795e-12,4.6591825e-10,12.892864,126.897255,4.207987e-14,1.9470088,0.06741874,0.6666667,0.0006006091,4.057929e-14,1.8267602,3.8095798e-14,2.0005038,31560000.0,3514.199,28.2527,PowerLaw         ,4.52407154247881e-12,4.784839917521755e-10,4.273352563158604e-11
4FGL J0153.4+7114 ,rdg  ,71.2411,3.3753356e-12,2.8963054e-10,8.972914,127.92429,7.213744e-15,1.9037879,-0.018040305,0.6666667,-0.00017884398,7.116161e-15,1.9932716,7.489131e-15,1.8879743,31560000.0,6566.3623,28.3628,PowerLaw         ,3.5238716712907006e-12,2.910804730618477e-10,3.734885598486313e-11
4FGL J0153.5-5107 ,fsrq ,-51.1293,2.2992047e-12,4.562505e-11,-63.269165,280.98727,9.337857e-12,3.3003483,-0.06155431,0.6666667,-0.0003925089,9.8275554e-12,3.2627335,9.892762e-12,3.2412739,31560000.0,243.93748,28.396,PowerLaw         ,2.2773311133651564e-12,4.859189869809258e-11,5.861901850843424e-13
4FGL J0153.9+0823 ,bll  ,8.3931,1.477917e-11,1.6167371e-09,-51.380608,148.22522,7.2719044e-13,1.8215706,0.07988183,0.6666667,0.0015077888,7.0827095e-13,1.6472021,6.66772e-13,1.9525654,31560000.0,1487.0161,28.4972,LogParabola      ,1.4781314613510372e-11,1.6166812663197985e-09,1.3574750867958999e-10
4FGL J0154.3-0236 ,bcu  ,-2.6111,2.1494785e-12,1.9349604e-10,-61.234547,157.14821,2.5640844e-14,2.0982413,-0.048975475,0.6666667,-0.00028945672,2.7125605e-14,2.1625612,2.8402773e-14,2.0547378,31560000.0,2620.7568,28.5763,PowerLaw         ,2.4007101247033865e-12,1.8173424532935886e-10,1.9052346915610493e-11
4FGL J0155.0+4433 ,bll  ,44.5577,3.481673e-12,5.594037e-10,-16.854156,134.70755,4.3740258e-13,1.8978914,0.30389455,0.6666667,0.005569028,3.993282e-13,1.4815145,3.3214726e-13,2.1898541,31560000.0,1249.362,28.7683,LogParabola      ,3.4821502171025426e-12,5.593591052873888e-10,9.472355720192361e-12
4FGL J0155.4-0625 ,bcu  ,-6.4224,1.9716383e-12,1.2687798e-10,-64.312645,162.10632,5.2787885e-13,2.5303,0.22287062,0.6666667,0.008430378,5.0322685e-13,1.9877645,4.1625544e-13,2.5435731,31560000.0,743.5866,28.8536,PowerLaw         ,1.7020733842999954e-12,1.3028076571310934e-10,5.761411369697733e-13
4FGL J0156.1+1502 ,bcu  ,15.0405,1.0232176e-12,8.2191594e-11,-45.004303,145.29205,3.462025e-15,1.6512941,0.20950803,0.6666667,0.0019481044,3.2937217e-15,1.0839561,2.5358299e-15,1.79128,31560000.0,6208.774,29.0316,PowerLaw         ,8.573115585016974e-13,7.832977844913193e-11,1.3022718571042608e-11
4FGL J0156.5+3914 ,bcu  ,39.2493,6.1067726e-12,4.405468e-10,-21.90672,136.45793,1.0447079e-12,2.4335585,0.026084088,0.6666667,0.00039885804,1.0240228e-12,2.4066541,1.0096027e-12,2.446662,31560000.0,828.8985,29.1325,PowerLaw         ,5.898552152068414e-12,4.471905191698842e-10,1.3000485776238451e-11
4FGL J0156.6-1758 ,bcu  ,-17.9732,1.3854575e-12,1.1972394e-10,-72.40353,184.98906,3.1355242e-14,2.2841115,-0.053889845,0.6666667,6.819533e-05,3.401724e-14,2.2037563,3.4015844e-14,2.2226138,31560000.0,1931.0983,29.1655,PowerLaw         ,1.6257707888560072e-12,1.1322612560676933e-10,8.335906431064058e-12
4FGL J0156.8-4744 ,bll  ,-47.7352,3.3340487e-12,2.92063e-10,-65.753914,275.46545,1.1796907e-13,2.2292454,-0.027327925,0.6666667,0.0002980064,1.2467833e-13,2.1299732,1.2267433e-13,2.192839,31560000.0,1612.4498,29.2165,PowerLaw         ,3.5699075659456813e-12,2.831032420187913e-10,2.0288841372211338e-11
4FGL J0156.9-5301 ,bll  ,-53.0308,5.8660533e-12,5.2287275e-10,-61.38199,282.20322,7.5406525e-14,1.5526526,0.10434077,0.6666667,0.00072095834,7.042105e-14,1.4897208,6.6294206e-14,1.7406833,31560000.0,2718.5059,29.2328,LogParabola      ,5.866884946965856e-12,5.228696071503772e-10,8.303489832801549e-11
4FGL J0156.9+4648 ,bcu  ,46.8136,2.0383216e-12,1.7168635e-10,-14.588901,134.43765,9.558312e-14,1.974349,0.3377729,0.6666667,0.0057937377,8.770039e-14,1.4157296,7.0471325e-14,2.2677393,31560000.0,1646.1478,29.2427,PowerLaw         ,1.2532578546143966e-12,2.1213484977636928e-10,3.696587372879657e-12
4FGL J0157.7-4614 ,fsrq ,-46.2431,4.8885006e-12,5.204507e-10,-66.82179,272.8468,1.578083e-12,2.239498,0.2259092,0.6666667,0.0072933715,1.5341298e-12,1.8201852,1.3500202e-12,2.4454005,31560000.0,759.8682,29.4353,LogParabola      ,4.889308695435753e-12,5.204008994487701e-10,4.270534501973973e-12
4FGL J0158.5-3932 ,bll  ,-39.5358,8.114457e-12,7.295328e-10,-71.33312,258.83246,4.4174319e-13,2.037264,0.059910074,0.6666667,0.00077079487,4.2478656e-13,1.9631763,4.0596611e-13,2.0907433,31560000.0,1383.9606,29.646,PowerLaw         ,7.234137508209164e-12,7.728090557993666e-10,4.578021910162236e-11
4FGL J0158.8+0101 ,fsrq ,1.0247,3.7738536e-12,2.5054145e-10,-57.512863,155.57623,4.5058686e-13,2.5491421,-0.06706161,0.6666667,-0.0004031217,4.955739e-13,2.5705655,5.0457024e-13,2.5186286,31560000.0,894.1557,29.704,PowerLaw         ,4.134691186963042e-12,2.3537469009352956e-10,1.2690107783210425e-11
4FGL J0159.3-4523 ,bcu  ,-45.3847,1.8650372e-12,9.221223e-11,-67.288345,270.87112,3.1442042e-13,2.743042,-0.058139104,0.6666667,-0.000366635,3.3879296e-13,2.76899,3.419354e-13,2.7289863,31560000.0,756.0419,29.8254,PowerLaw         ,1.970822968212078e-12,8.953805295497983e-11,2.860807291885405e-12
4FGL J0159.5+1046 ,bll  ,10.7737,1.1110635e-11,9.930446e-10,-48.65477,148.74524,2.243386e-13,1.9612237,0.031407524,0.6666667,0.0004500237,2.2223942e-13,1.8853976,2.1341521e-13,1.9946089,31560000.0,2166.7153,29.8858,PowerLaw         ,1.0460517905633105e-11,1.0241299924951324e-09,9.315293498863785e-11
4FGL J0159.7-2740 ,bll  ,-27.6736,4.4653456e-12,4.0199774e-10,-74.831764,218.93056,1.5600778e-13,2.0066688,0.06782933,0.6666667,0.0010868049,1.5179439e-13,1.8724468,1.4153082e-13,2.0591905,31560000.0,1713.4355,29.9471,PowerLaw         ,3.912699937703044e-12,4.2786480378861546e-10,2.7322311470974212e-11
4FGL J0200.3-4109 ,bcu  ,-41.1586,3.0128153e-12,2.471866e-10,-70.07539,262.09283,2.3805876e-14,1.6819624,0.13951442,0.6666667,0.0011732649,2.2163064e-14,1.4605836,1.9073098e-14,1.8184702,31560000.0,3711.4163,30.0766,PowerLaw         ,2.5891862791539694e-12,2.6396720693114566e-10,3.356120711775914e-11
4FGL J0200.6-6637 ,bcu  ,-66.626,4.815741e-12,2.9645228e-10,-49.084427,292.5541,1.1611894e-12,2.5702217,0.016984668,0.6666667,0.00075845345,1.1609669e-12,2.5130084,1.1377381e-12,2.577632,31560000.0,708.37085,30.1599,PowerLaw         ,4.726528767773241e-12,2.980286135523602e-10,6.8052692335644185e-12
4FGL J0201.1+0036 ,bll  ,0.6029,1.1471478e-12,9.8113795e-11,-57.60042,156.89374,4.010942e-15,1.8167006,0.058941804,0.6666667,0.00051545573,3.9530308e-15,1.6633979,3.631314e-15,1.8820838,31560000.0,5441.3086,30.2779,PowerLaw         ,1.0427101601551867e-12,9.657258631175387e-11,1.2994428286888613e-11
4FGL J0201.1-4347 ,bcu  ,-43.7964,9.542713e-13,7.658778e-11,-68.202385,267.3331,4.4713912e-15,1.6601628,0.1824427,0.6666667,0.0016699022,4.2764487e-15,1.2278699,3.2930538e-15,1.7902304,31560000.0,5160.145,30.2848,PowerLaw         ,8.240439016571164e-13,7.960121292793884e-11,1.1791331315793151e-11
4FGL J0202.4+0849 ,fsrq ,8.8288,2.2591102e-12,1.8736931e-10,-50.134304,150.9802,1.244099e-14,1.6604168,0.22438219,0.6666667,0.0023153347,1.1753339e-14,1.1138403,8.952774e-15,1.8334899,31560000.0,4812.01,30.6187,PowerLaw         ,1.8371101389044494e-12,1.9129854730407896e-10,2.5491614111297153e-11
4FGL J0202.6-0258 ,fsrq ,-2.9825,3.2485605e-12,2.5148583e-10,-60.448288,161.1989,2.539648e-13,2.368793,0.028147241,0.6666667,0.001634387,2.611865e-13,2.2022777,2.4465537e-13,2.3761237,31560000.0,1157.8401,30.6701,PowerLaw         ,3.0997097772488405e-12,2.5643831765388216e-10,8.835858402794375e-12
4FGL J0202.7+4204 ,bll  ,42.0714,2.4140598e-12,2.1306212e-10,-18.868233,136.82762,5.6028956e-14,2.0832703,0.093251474,0.6666667,0.001759405,5.5238966e-14,1.8261077,4.935436e-14,2.1732776,31560000.0,2113.754,30.6862,PowerLaw         ,1.98770741761307e-12,2.3048559708276548e-10,1.178541307550248e-11
4FGL J0202.9-0225 ,bcu  ,-2.4223,2.2352057e-12,1.9394379e-10,-59.936195,160.71458,1.0542015e-14,1.9093702,0.00051894883,0.6666667,7.288023e-05,1.0682296e-14,1.8765329,1.0540975e-14,1.9096692,31560000.0,4407.783,30.75,PowerLaw         ,2.2311678251360446e-12,1.9382165515747636e-10,2.3840240475733356e-11
4FGL J0203.6+7233 ,bll  ,72.553,5.893032e-12,4.981882e-10,10.445589,128.353,7.9613846e-14,2.2200017,0.05542663,0.6666667,0.0008423669,7.838591e-14,2.0726354,7.429991e-14,2.2618663,31332582.0,2573.6187,30.9114,PowerLaw         ,5.007642131175408e-12,5.1351836370481e-10,2.446192764961775e-11
4FGL J0203.7+3042 ,bll  ,30.7139,2.0921707e-11,2.2531934e-09,-29.636908,140.802,3.8718672e-12,2.1407046,0.098529845,0.6666667,0.0024465702,3.746718e-12,1.968129,3.5180494e-12,2.238667,31560000.0,879.85974,30.9327,LogParabola      ,2.0924647671858293e-11,2.2530529465798186e-09,6.888890403153243e-11
4FGL J0204.0-3334 ,bll  ,-33.5731,1.5476916e-12,1.364831e-10,-73.08308,239.7277,1.7304966e-14,1.7298892,0.1344663,0.6666667,0.0022192039,1.70351e-14,1.2986823,1.4935549e-14,1.948115,31560000.0,3049.016,31.0238,PowerLaw         ,1.2704914570274997e-12,1.3927274430482677e-10,1.4772913776111172e-11
4FGL J0204.1-2919 ,bcu  ,-29.3217,9.631081e-13,8.534564e-11,-73.84218,224.99045,1.9729667e-14,1.3003422,0.75243646,0.6666667,0.009957121,1.8068451e-14,0.03042124,1.1045808e-14,1.9624295,31560000.0,2796.58,31.0473,PowerLaw         ,5.943354905499102e-13,9.820767991642928e-11,4.1060853695767936e-12
4FGL J0204.3-3140 ,bcu  ,-31.6713,1.2192909e-12,1.09325105e-10,-73.51623,233.2782,1.8505598e-14,2.1330042,-0.018458784,0.6666667,0.00015240091,1.9384335e-14,2.0698268,1.9087088e-14,2.1119902,31560000.0,2409.3928,31.0751,PowerLaw         ,1.2782666703895e-12,1.0736753009530994e-10,8.735203681608693e-12
4FGL J0204.3+2417 ,bcu  ,24.2846,1.5048831e-12,1.2907116e-10,-35.65931,143.48354,8.819969e-15,1.5726168,0.31315097,0.6666667,0.003942239,8.745501e-15,0.7081232,6.3982497e-15,1.8871273,31560000.0,4652.777,31.0946,PowerLaw         ,1.0877635252450947e-12,1.1622585851262644e-10,1.5524096033837317e-11
4FGL J0204.8+1513 ,bcu  ,15.2326,1.01136625e-11,8.2445095e-10,-44.043938,147.94237,1.2677803e-12,2.2639966,0.08296462,0.6666667,0.002404709,1.2440536e-12,2.0587752,1.1392516e-12,2.3146563,31560000.0,979.563,31.2182,PowerLaw         ,8.95401132573299e-12,8.768691153846311e-10,2.4198171435600705e-11
4FGL J0205.0-1700 ,fsrq ,-17.0022,1.4531217e-11,8.4035695e-10,-70.20197,185.98083,1.8769621e-11,2.5640385,0.08165045,0.6666667,0.004356703,1.8441559e-11,2.3786108,1.7415427e-11,2.6324944,31560000.0,385.89175,31.2637,LogParabola      ,1.4531706140067147e-11,8.403196865683273e-10,8.662388221222958e-12
4FGL J0205.2+3212 ,fsrq ,32.203,1.2837326e-11,7.075974e-10,-28.12315,140.60777,5.7213414e-12,2.6310651,0.070948474,0.6666667,0.0031714044,5.6454862e-12,2.4506714,5.295258e-12,2.656786,31560000.0,566.9207,31.3089,PowerLaw         ,1.2228764995094958e-11,7.029404158130636e-10,7.969506801905524e-12
4FGL J0206.0-0958 ,fsrq ,-9.9692,1.1029222e-12,9.16681e-11,-65.424965,172.19144,3.2353211e-15,1.8050364,0.021429,0.6666667,7.097343e-05,3.1613008e-15,1.7957646,3.1016638e-15,1.8365036,31560000.0,5802.317,31.5185,PowerLaw         ,1.069776444372381e-12,9.095600876161753e-11,1.359676096848142e-11
4FGL J0206.4-1151 ,fsrq ,-11.8576,1.4100553e-11,1.0681266e-09,-66.70868,175.61299,3.2483788e-12,2.3790665,0.04408116,0.6666667,0.0016578671,3.225501e-12,2.258683,3.0806187e-12,2.3991108,31560000.0,740.07306,31.6018,PowerLaw         ,1.3284721026100223e-11,1.0799681577697124e-09,2.963266998215513e-11
4FGL J0206.8-5744 ,bcu  ,-57.7483,2.2960635e-12,2.0635434e-10,-56.62665,284.6702,4.2709688e-14,1.7764301,0.17891777,0.6666667,0.002906686,4.2195194e-14,1.3832495,3.653827e-14,2.0290978,31560000.0,2390.6729,31.7051,PowerLaw         ,1.6817928251265502e-12,2.17059839192301e-10,1.5521373908936165e-11
4FGL J0207.4-3855 ,bcu  ,-38.9252,2.729912e-12,2.0828055e-10,-70.24919,254.39658,4.2445276e-13,2.3185973,0.11876264,0.6666667,0.0022233105,4.0050195e-13,2.1808152,3.7314802e-13,2.3916721,31560000.0,900.2648,31.8557,PowerLaw         ,2.3172272155708198e-12,2.229737119812144e-10,4.0086118232979136e-12
4FGL J0207.5-1049 ,bcu  ,-10.8192,1.3013172e-12,1.1160925e-10,-65.78276,174.25456,1.9278118e-14,2.2393897,-0.009468754,0.6666667,5.711703e-05,1.9690765e-14,2.227384,1.9552236e-14,2.2370102,31560000.0,2399.2126,31.8873,PowerLaw         ,1.3340023726822697e-12,1.1068307890126219e-10,6.6875655139518375e-12
4FGL J0207.5-2402 ,bcu  ,-24.0484,3.8761216e-12,3.40013e-10,-72.57204,207.00098,2.2273298e-13,2.1596572,0.028581204,0.6666667,0.0007546507,2.2271865e-13,2.069198,2.1380144e-13,2.1894867,31560000.0,1340.3636,31.8989,PowerLaw         ,3.666721476388014e-12,3.5096664215647175e-10,1.962571311500115e-11
4FGL J0207.9+2203 ,bcu  ,22.0591,1.8947632e-12,1.7010772e-10,-37.448925,145.42104,3.835388e-14,2.0263286,0.20565704,0.6666667,0.0028323336,3.513286e-14,1.5861081,2.8066882e-14,2.1032789,31560000.0,2475.0786,31.9861,PowerLaw         ,1.4287235741465688e-12,2.0568065484610489e-10,8.392727477674612e-12
4FGL J0207.9+0953 ,bcu  ,9.885,1.8193363e-12,1.4614765e-10,-48.594044,152.16164,1.1200408e-13,1.7504152,0.99946785,0.6666667,0.016871613,9.533053e-14,0.31480458,6.505594e-14,2.3333497,31560000.0,1601.5214,31.9967,PowerLaw         ,8.288167626380657e-13,2.0271926752371733e-10,3.3251441426710415e-13
4FGL J0208.3-6838 ,bll  ,-68.6409,3.2995533e-12,2.7658348e-10,-46.945667,292.8072,1.3101075e-13,2.3072698,-0.037576884,0.6666667,-9.172003e-05,1.3780039e-13,2.293657,1.3870685e-13,2.2752323,31560000.0,1508.7789,32.0985,PowerLaw         ,3.6086305051419922e-12,2.652539609143112e-10,1.7227522093233626e-11
4FGL J0208.5-0046 ,bll  ,-0.7768,2.800025e-12,2.2619671e-10,-57.80094,161.20778,1.6848816e-13,2.3318717,-0.007508049,0.6666667,0.0005991727,1.745457e-13,2.2398973,1.7006648e-13,2.3263183,31560000.0,1277.3934,32.135,PowerLaw         ,2.8476757562280466e-12,2.24775499952342e-10,1.1088654041659495e-11
4FGL J0208.6+3523 ,bll  ,35.3972,2.708348e-12,2.3133685e-10,-24.86848,140.21666,1.6371343e-14,1.805711,0.09318947,0.6666667,0.0009674609,1.5863982e-14,1.5752392,1.4085308e-14,1.8797629,31560000.0,4178.676,32.1706,PowerLaw         ,2.3593750974534667e-12,2.3853399324804585e-10,2.8191139152583704e-11
4FGL J0209.3+4449 ,bll  ,44.8301,3.2653604e-12,2.8483926e-10,-15.876336,137.16905,2.569384e-14,1.7812963,0.10598291,0.6666667,0.0010887512,2.4935364e-14,1.5746766,2.2218841e-14,1.9211661,31560000.0,3642.0518,32.3439,PowerLaw         ,2.7842178071260313e-12,2.894562175339805e-10,3.2900718380516826e-11
